ID,Name,PC1,PC2,PC3,PC4,PC5,Quadrant,Octant,MP,BP,Density,Dielectric,ETN,Refractive Index,Hildebrand,Hansen Disp,Hansen Polar,Hansen H-Bond,Gutmann,Dipole,Solvatochromic Pi*,Solvatochromic Alpha,Solvatochromic Beta,log Pow,Abraham R2,Abraham Pi,Abraham AH,Abraham BH,Abraham L16,Abraham Vx,Auto-Ignition,T-Rating,Flash Point,Flammability,Flammability Score,Vapour Pressure,VOC Potential,Viscosity,Viscosity Score,Hvap,Heat Capacity,Static,Solubility of Water,Miscibility,ICH Class,ICH Limit,Health_old,Impact in Air,Impact in Water,LCA,SMILES,InChIKey,InChI,CAS,Formula,Mol. Wt.,General,Environmental,Environmental Link,Reactivity,Reactivity Literature,Avoidance,Acid,Alcohol,Alkene,Anhydride,Amide,1°Amide,2°Amide,3°Amide,Amine,1°Amine,2°Amine,3°Amine,Heteroaromatic Amines,Anilines,Nitrogen Bases,Aromatic,Carbonate,Ester,Ether,Ketone/Aldehyde,Halogen,Chloro,Fluoro,Hydrocarbon,Nitrile,Nitro,Phosphorus Containing,Sulfur Containing,Sulfide,Sulfoxide,Sulfite,Sulfone,Urea,Silicone,Other,Safety,Health,Environment,Default ranking,Adjusted ranking
39,Butan-1-ol,-4.22827,-1.69267,2.20752,-1.65375,-1.08503,1,5,-88.6,117.7,0.81,17.5,0.6,1.399,11.6,7.8,2.8,7.7,29.0,1.74,0.47,0.79,0.88,0.84,0.22,0.42,0.37,0.48,2.6,0.731,343,T2,29,Class IC,3,4.3,1,2.932,1,1038,2896,1,98.84,N,3,5000,2,1,1,,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",71-36-3,C4H10O,74.122,Highly viscous (not preferred for crystallisation),,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,4,3,Recommended,Recommended
40,Butan-2-ol,-3.59319,-1.74486,1.17917,-1.69234,-0.837775,1,5,-114.7,99.5,0.808,16.6,0.51,1.397,11.1,7.7,2.8,7.1,,1.65,,,,0.65,0.22,0.36,0.33,0.56,,0.731,406,T2,24,Class IC,3,11.5,1,3.704,1,,3202,,111.16,N,3,5000,Not Assigned,,,,CCC(O)C,BTANRVKWQNVYAZ-UHFFFAOYSA-N,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",78-92-2,C4H10O,74.122,Racemic mixture - Could be problematic for asymmetric reactions. Viscous at lower temperatures (not preferred for crystallisation),,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,3,Recommended,Recommended
41,Butanone [MEK],-1.47901,-1.118,-3.00926,-1.40615,0.410937,0,1,-86.7,79.6,0.805,18.9,0.327,1.379,9.5,7.8,4.4,2.5,17.4,2.78,0.67,0.06,0.48,0.29,0.17,0.7,0.0,0.51,2.29,0.688,516,T1,-6,Class IB,3,65.2,2,0.409,0,328,2723,1,224.89,N,3,5000,2,2,1,,CCC(=O)C,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",78-93-3,C4H8O,72.106,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,3,3,Recommended,Recommended
270,"Butoxytriglycol [3,6,9-Trioxatridecan-1-ol]",-0.397931,10.5469,3.24714,-1.54218,1.67661,3,7,-39.0,283.0,0.822,,,,,7.9,3.4,3.6,,,,,,,,,,,,1.752,317,T2,138,Class IIIB,1,,,9.28,1,376,2724,,,N,,,Not Assigned,,,,CCCCOCCOCCOCCO,COBPKKZHLDDMTB-UHFFFAOYSA-N,"InChI=1S/C10H22O4/c1-2-3-5-12-7-9-14-10-8-13-6-4-11/h11H,2-10H2,1H3",143-22-6,C10H22O4,206.279,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,4,7,Problematic,Problematic
242,Butyl Carbitol [2-[2-(Butyloxy)ethoxy]ethanol],-0.743199,3.67786,3.1728,-4.10058,5.58374,3,7,-68.0,230.0,0.952,,,1.426,9.8,7.8,2.4,5.2,,0.0,,,,0.56,,,,,,1.412,228,T3,99,Class IIIB,1,0.0,1,5.853,1,,,,,N,,,Not Assigned,,,,CCCCOCCOCCO,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,"InChI=1S/C8H18O3/c1-2-3-5-10-7-8-11-6-4-9/h9H,2-8H2,1H3",112-34-5,C8H18O3,162.227,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,7,Problematic,Problematic
246,Butyl Carbitol Acetate [2-(2-Butoxyethoxy)ethyl acetate],3.63892,7.71894,2.21787,-0.415515,1.74205,4,8,-32.0,246.7,0.977,,,1.426,9.1,7.8,2.0,4.0,,,,,,,,,,,,1.709,,Not Assigned,105,Class IIIB,1,0.0,1,6.224,1,623,2058,,,N,,,Not Assigned,,,,CCCCOCCOCCOC(=O)C,VXQBJTKSVGFQOL-UHFFFAOYSA-N,"InChI=1S/C10H20O4/c1-3-4-5-12-6-7-13-8-9-14-10(2)11/h3-9H2,1-2H3",124-17-4,C10H20O4,204.263,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,7,Problematic,Problematic
249,Butyl Cellosolve [Ethylene glycol monobutyl ether],-1.24016,1.79808,1.22264,-1.07427,0.209733,0,7,-77.0,171.0,0.902,,0.6,1.419,9.9,7.8,3.7,6.0,,2.08,,,,0.83,,,,,,1.071,224,T3,65,Class IIIA,1,0.3,1,3.256,1,557,2596,,,Not Determined,,,Not Assigned,,,,CCCCOCCO,POAOYUHQDCAZBD-UHFFFAOYSA-N,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",111-76-2,C6H14O2,118.174,,,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,5,Recommended,Recommended
248,Butyl Cellosolve Acetate,2.37524,4.24022,0.7754,-0.908827,1.39509,4,8,-64.0,191.7,0.942,,,1.413,8.9,7.8,2.2,4.3,,,,,,,,,,,,1.369,,Not Assigned,74,Class IIIA,1,0.0,1,2.273,1,399,2134,,,Not Determined,,,Not Assigned,,,,CCCCOCCOC(=O)C,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,"InChI=1S/C8H16O3/c1-3-4-5-10-6-7-11-8(2)9/h3-7H2,1-2H3",112-07-2,C8H16O3,160.211,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,5,Recommended,Recommended
167,Butyl Formate,0.414017,-1.249,-1.19832,-1.51051,1.88263,0,0,-91.9,106.1,0.89,,,1.39,8.9,,,,,2.03,,,,,0.12,0.63,0.0,0.38,2.96,0.888,322,T2,18,Class IB,3,21.7,2,0.674,0,361,2194,,,N,,,Not Assigned,,,,CCCCOC=O,NMJJFJNHVMGPGM-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-2-3-4-7-5-6/h5H,2-4H2,1H3",592-84-7,C5H10O2,102.132,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,2,5,Problematic,Problematic
211,Butylbenzene,7.00782,-0.798998,0.999665,1.92594,-1.08044,2,6,-87.9,183.3,0.86,,,1.49,8.6,,,,,0.37,,,,4.26,0.6,0.51,0.0,0.15,4.73,1.28,412,T2,50,Class II,2,1.3,1,1.025,1,270,2084,,,N,,,Not Assigned,,,,CCCCc1ccccc1,OCKPCBLVNKHBMX-UHFFFAOYSA-N,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",104-51-8,C10H14,134.218,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,2,7,Problematic,Problematic
207,Butyric acid,-4.91685,-2.7986,5.74195,-0.763212,-1.14215,1,5,-5.2,163.3,0.95,,,1.4,12.0,7.3,2.0,5.2,,1.65,,,,0.79,,,,,,0.747,450,T1,72,Class IIIA,1,0.7,1,1.553,1,,2102,,,N,,,Not Assigned,,,,CCCC(=O)O,FERIUCNNQQJTOY-UHFFFAOYSA-N,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",107-92-6,C4H8O2,88.105,,,,,,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7,1,5,Problematic,Problematic
42,Butyronitrile,-1.60149,-2.07822,-1.82494,-0.863574,3.80822,1,1,-111.9,117.5,0.787,24.6,0.364,1.383,10.2,7.5,6.1,2.5,16.6,4.07,0.71,,,0.6,,,,,,0.686,502,T1,36,Class IC,3,15.1,1,0.589,0,608,8526,,,N,,,Not Assigned,,,,CCCC#N,KVNRLNFWIYMESJ-UHFFFAOYSA-N,"InChI=1S/C4H7N/c1-2-3-4-5/h2-3H2,1H3",109-74-0,C4H7N,69.105,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,5,6,5,Problematic,Problematic
245,Carbitol [2-(2-ethoxyethoxy)ethanol],-2.04393,4.57115,0.400268,-1.17734,-0.195925,3,7,-43.0,201.0,0.989,,,1.428,10.3,7.9,4.5,6.0,,0.0,,,,-0.54,,,,,,1.13,201,T3,90,Class IIIA,1,0.1,1,4.684,1,322,2252,,,Not Determined,,,Not Assigned,,,,OCCOCCOCC,XXJWXESWEXIICW-UHFFFAOYSA-N,"InChI=1S/C6H14O3/c1-2-8-5-6-9-4-3-7/h7H,2-6H2,1H3",111-90-0,C6H14O3,134.174,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,1,7,Problematic,Problematic
43,Carbon Disulfide,2.09631,-7.05012,-3.08796,3.13969,-2.90962,2,2,-111.6,46.2,1.263,2.6,0.065,1.623,9.9,10.0,0.0,0.3,2.0,0.0,,,,1.94,0.88,0.21,0.0,0.07,2.35,0.491,90,T6,-30,Class IB,3,297.5,3,0.365,0,257,817,,2.14,N,,,Not Assigned,,,,S=C=S,QGJOPFRUJISHPQ-UHFFFAOYSA-N,InChI=1S/CS2/c2-1-3,75-15-0,CS2,76.141,Its a bit smelly and has a low autoignition point,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,9,7,7,Hazardous,Highly Hazardous
44,Chlorobenzene,3.29928,-3.34009,-1.28965,3.35378,-0.371296,2,2,-45.6,131.7,1.106,5.7,0.188,1.525,9.7,9.3,2.1,1.0,3.3,1.72,0.71,0.0,0.07,2.84,0.72,0.65,0.0,0.07,3.66,0.839,638,T1,32,Class IC,3,9.1,1,0.805,0,193,1203,1,0.4,N,2,360,3,2,3,,Clc1ccccc1,MVPPADPHJFYWMZ-UHFFFAOYSA-N,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,108-90-7,C6H5Cl,112.557,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,7,Problematic,Problematic
45,Chloroform,0.447314,-6.55056,0.116041,0.956611,0.384643,2,6,-63.2,61.2,1.48,4.9,0.259,1.446,9.2,8.7,1.5,2.8,4.0,1.02,0.58,0.44,0.0,1.97,0.43,0.49,0.15,0.02,2.48,-0.262,,Not Assigned,,Not Assigned,Not Assigned,158.1,3,0.578,0,119,646,,6.78,N,2,60,Not Assigned,,,,ClC(Cl)Cl,HEDRZPFGACZZDS-UHFFFAOYSA-N,InChI=1S/CHCl3/c2-1(3)4/h1H,67-66-3,CHCl3,119.378,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,2,7,5,Problematic,Hazardous
46,cis-Decalin,8.12087,-2.29608,1.35479,0.446118,-1.00533,2,6,-43.0,195.8,0.897,2.2,0.015,1.481,8.6,9.2,0.0,0.0,,0.0,,,,5.08,0.54,0.25,0.0,0.0,5.16,1.3,250,T3,58,Class II,2,0.6,1,3.331,1,285,1848,,0.0,N,,,Not Assigned,,,,C1CCC2C(C1)CCCC2,NNBZCPXTIHJBJL-UHFFFAOYSA-N,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2",493-01-6,C10H18,138.25,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4,7,7,Hazardous,Hazardous
50,CPME [Cyclopentyl Methyl Ether],1.56217,-1.2353,-1.75856,-1.75934,-1.09553,0,2,-140.0,106.0,0.86,4.8,,1.419,8.4,6.9,1.6,2.5,,1.27,,,,1.59,,,,,,0.904,180,T4,-1,Class IB,3,,,,,,,,1260.93,N,,,Not Assigned,,,,COC1CCCC1,SKTCDJAMAYNROS-UHFFFAOYSA-N,"InChI=1S/C6H12O/c1-7-6-4-2-3-5-6/h6H,2-5H2,1H3",5614-37-9,C6H12O,100.159,Only one supplier (Zeon Corp.),,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7,2,5,Problematic,Problematic
47,Cyclohexane,5.47872,-5.68202,-0.565812,-2.17757,-0.638723,2,2,6.7,80.7,0.778,2.0,0.01,1.426,8.2,8.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.44,0.31,0.1,0.0,0.0,2.96,0.845,260,T3,-20,Class IB,3,77.5,2,0.98,0,462,2371,3,0.07,N,2,3880,2,1,3,,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,110-82-7,C6H12,84.16,Static Risk,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,6,3,7,Problematic,Problematic
48,Cyclohexanol,-2.46101,-0.080649,1.6858,0.322257,-1.37208,0,5,25.2,161.1,0.964,15.0,0.5,1.465,11.6,8.5,2.0,6.6,25.0,1.86,,,,1.23,0.46,0.54,0.32,0.57,3.76,0.904,300,T2,68,Class IIIA,1,1.1,1,8.204,1,1753,2121,,17.61,N,,,Not Assigned,,,,OC1CCCCC1,HPXRVTGHNJAIIH-UHFFFAOYSA-N,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",108-93-0,C6H12O,100.159,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,2,5,Recommended,Recommended
49,Cyclohexanone,-0.553952,0.643086,-2.59907,0.59781,-0.259915,0,3,-32.1,155.8,0.948,16.0,0.281,1.451,10.4,8.7,3.1,2.5,17.8,3.06,0.76,,0.53,0.81,0.4,0.86,0.0,0.56,3.79,0.861,420,T2,44,Class II,2,3.4,1,2.241,1,454,1880,,5.7,Y,,,Not Assigned,,,,O=C1CCCCC1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,108-94-1,C6H10O,98.143,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,5,Recommended,Problematic
204,Cyclohexylamine,-0.864705,2.08926,-1.59741,-1.49475,-2.44565,0,3,-17.7,134.5,0.862,4.4,,1.456,9.2,8.3,1.5,3.2,,1.31,,,,1.49,,,,,,0.945,293,T3,31,Class IC,3,6.8,1,2.001,1,1147,2343,,,N,,,Not Assigned,,,,NC1CCCCC1,PAFZNILMFXTMIY-UHFFFAOYSA-N,"InChI=1S/C6H13N/c7-6-4-2-1-3-5-6/h6H,1-5,7H2",108-91-8,C6H13N,99.174,,,,,,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,7,3,Problematic,Problematic
186,Cyclopentane,3.59382,-6.52093,-0.976066,-2.51651,-0.436023,2,2,-93.8,49.2,0.74,2.0,,1.406,8.1,,,,,0.0,,,,3.0,0.26,0.1,0.0,0.0,2.48,0.705,361,T2,-39,Class IB,3,257.3,3,0.441,0,502,2421,,,N,,,Not Assigned,,,,C1CCCC1,RGSFGYAAUTVSQA-UHFFFAOYSA-N,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,287-92-3,C5H10,70.133,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,8,6,7,Hazardous,Hazardous
191,Cyclopentanone,-1.5719,-0.379222,-2.98984,0.3005,0.0103344,0,1,-51.3,130.7,0.944,14.5,0.27,1.437,10.5,,,,18.0,3.28,0.76,,0.52,,0.37,0.86,0.0,0.52,3.22,0.72,430,T2,26,Class IC,3,7.7,1,1.156,1,496,1917,,,Y,,,Not Assigned,,,,O=C1CCCC1,BGTOWKSIORTVQH-UHFFFAOYSA-N,InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2,120-92-3,C5H8O,84.116,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,5,Recommended,Recommended
52,DCM [Dichloromethane],-0.6554,-6.54068,-1.33663,1.27833,1.99856,1,1,-94.9,39.7,1.317,9.0,0.309,1.424,9.9,8.9,3.1,3.0,1.0,1.6,0.82,0.3,0.0,1.25,0.39,0.57,0.1,0.05,2.02,0.494,615,T1,,Not Assigned,Not Assigned,356.6,3,0.435,0,205,898,1,16.99,N,2,600,3,3,2,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,InChI=1S/CH2Cl2/c2-1-3/h1H2,75-09-2,CH2Cl2,84.933,,,,"Reactive towards amines, pyridine, thiolates","J.Org. Chem., 2010, 75, 4292-4295",Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,1,7,7,Hazardous,Highly Hazardous
241,Decamethylcyclopentasiloxane [D5],15.681,8.59344,7.9334,0.83998,2.07318,4,8,-38.0,370.8,0.95,,,1.398,5.9,,,,,1.35,,,,,,,,,,1.59,,Not Assigned,77,Class IIIA,1,0.2,1,4.213,1,,1812,,,N,,,Not Assigned,,,,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](O[Si](O1)(C)C)(C)C,XMSXQFUHVRWGNA-UHFFFAOYSA-N,"InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3",541-02-6,C10H30O5Si5,370.77,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,2,1,7,Problematic,Problematic
239,Decamethyltetrasiloxane [MD2M],14.593,5.71566,6.6462,-0.567117,0.952821,4,8,-68.0,194.0,0.854,,,1.389,,,,,,,,,,,,,,,,1.603,,Not Assigned,62,Class IIIA,1,,,,,,,,,N,,,Not Assigned,,,,C[Si](O[Si](C)(C)C)(O[Si](O[Si](C)(C)C)(C)C)C,YFCGDEUVHLPRCZ-UHFFFAOYSA-N,"InChI=1S/C10H30O3Si4/c1-14(2,3)11-16(7,8)13-17(9,10)12-15(4,5)6/h1-10H3",141-62-8,C10H30O3Si4,310.685,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,2,2,5,Recommended,Recommended
51,Decane,9.43312,-1.6408,2.77792,-2.18634,0.270926,2,6,-29.6,172.5,0.726,2.0,0.009,1.412,7.7,7.7,0.0,0.0,,0.07,,,,6.25,0.0,0.0,0.0,0.0,,1.518,201,T3,46,Class II,2,1.2,1,0.917,0,338,3022,,,N,,,Not Assigned,,,,CCCCCCCCCC,DIOQZVSQGTUSAI-UHFFFAOYSA-N,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",124-18-5,C10H22,142.282,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4,2,5,Problematic,Problematic
60,Di-isopropylether,2.44956,-0.273683,-1.01215,-3.40894,-0.903594,0,2,-85.5,68.3,0.719,4.0,0.105,1.368,7.1,,,,19.0,1.13,0.27,0.0,0.49,1.52,0.0,0.19,0.0,0.41,,1.013,443,T2,-28,Class IB,3,119.4,2,0.331,0,419,2918,,1.06,N,,,Not Assigned,,,,CC(OC(C)C)C,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",108-20-3,C6H14O,102.175,,,,Readily forms peroxides,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9,3,5,Hazardous,Hazardous
62,Di-n-butylether,4.69166,1.20323,0.674212,-2.76048,-0.416863,4,8,-95.2,142.0,0.742,3.2,0.071,1.399,7.8,,,,19.0,1.18,0.24,0.0,0.46,3.21,0.0,0.25,0.0,0.45,3.92,1.295,195,T4,25,Class IC,3,4.5,1,0.694,0,245,3420,,1.49,N,,,Not Assigned,,,,CCCCOCCCC,DURPTKYDGMDSBL-UHFFFAOYSA-N,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",142-96-1,C8H18O,130.228,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,5,5,Problematic,Problematic
63,Di-n-propylether,2.69426,-0.662813,-0.844698,-3.21789,-0.680355,2,2,-123.2,90.1,0.736,3.4,0.102,1.381,7.6,,,,17.8,1.12,0.27,0.0,0.46,2.03,0.01,0.25,0.0,0.45,2.95,1.013,215,T3,21,Class IB,3,45.8,2,0.422,0,381,2927,,4.18,N,,,Not Assigned,,,,CCCOCCC,POLCUAVZOMRGSN-UHFFFAOYSA-N,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",111-43-3,C6H14O,102.175,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,5,5,Hazardous,Hazardous
193,Dibutylamine,2.78726,3.55864,0.532734,-2.19684,-2.25272,4,8,-62.0,159.6,0.76,,,1.42,8.2,,,,,0.98,,,0.7,2.68,0.11,0.3,0.08,0.69,4.35,1.336,260,T3,39,Class II,2,2.0,1,0.36,0,59,,,,N,,,Not Assigned,,,,CCCCNCCCC,JQVDAXLFBXTEQA-UHFFFAOYSA-N,"InChI=1S/C8H19N/c1-3-5-7-9-8-6-4-2/h9H,3-8H2,1-2H3",111-92-2,C8H19N,129.243,,,,,,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,9,3,Hazardous,Hazardous
55,Diethyl Carbonate,1.593,-0.540137,-0.641984,-2.3487,1.28387,0,0,-43.0,126.5,0.969,2.9,0.185,1.384,8.5,8.1,1.5,3.0,16.0,1.07,0.45,0.0,0.4,1.21,,,,,,0.946,445,T2,25,Class IC,3,7.7,1,0.805,0,215,1913,,18.81,N,,,Not Assigned,,,,CCOC(=O)OCC,OIFBSDVPJOWBCH-UHFFFAOYSA-N,"InChI=1S/C5H10O3/c1-3-7-5(6)8-4-2/h3-4H2,1-2H3",105-58-8,C5H10O3,118.131,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,3,Recommended,Recommended
53,Diethyl Ether [Ether],0.74113,-2.09667,-2.27144,-3.98644,-0.843687,0,2,-116.3,34.7,0.708,4.4,0.117,1.352,7.5,7.1,1.4,2.5,19.2,1.11,0.27,0.0,0.47,0.89,0.04,0.25,0.0,0.45,2.02,0.731,160,T4,-45,Class IA,3,439.5,3,0.235,0,441,3265,3,88.3,N,3,5000,2,1,2,,CCOCC,RTZKZFJDLAIYFH-UHFFFAOYSA-N,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",60-29-7,C4H10O,74.122,Static Risk,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,10,3,7,Hazardous,Highly Hazardous
54,Diethylamine,-0.678531,0.0716492,-2.33878,-3.4117,-3.08979,0,0,-49.8,55.6,0.702,3.9,0.145,1.385,8.0,7.3,1.1,3.0,50.0,1.03,,,,0.58,0.15,0.3,0.08,0.69,2.4,0.772,310,T2,-39,Class IB,3,173.5,3,0.318,0,539,3443,,,N,,,Not Assigned,,,,CCNCC,HPNMFZURTQLUMO-UHFFFAOYSA-N,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",109-89-7,C4H11N,73.137,,,,,,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,7,5,Hazardous,Hazardous
56,Diethylene Glycol,-7.96058,2.82674,3.45365,0.601903,-0.443717,3,7,-7.8,245.7,1.109,31.7,0.71,1.448,14.2,7.9,7.2,10.0,,2.31,,,,,,,,,,0.848,229,T3,124,Class IIIB,1,0.0,1,36.788,2,393,2072,,,Y,,,Not Assigned,,,,OCCOCCO,MTHSVFCYNBDYFN-UHFFFAOYSA-N,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",111-46-6,C4H10O3,106.12,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,1,7,Problematic,Problematic
